copy_id,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
172_3,10,18,0,8,9,14,11,15,6,22,13,7,5,16,19,21,3,17,4,12,0,2,20,1
173_1,17,12,0,15,9,3,11,0,1,2,4,21,19,10,6,14,8,13,18,7,16,0,5,20
173_2,11,14,7,15,9,21,12,19,10,18,4,13,0,3,1,16,5,0,0,8,2,20,17,6
173_3,0,16,0,4,15,1,7,20,8,19,12,6,21,3,10,13,9,18,14,17,0,11,5,2
174_1,11,14,0,16,0,18,6,0,8,5,4,9,3,10,15,0,7,2,0,12,1,0,17,13
175_1,19,16,0,1,0,7,3,0,14,12,11,18,5,6,15,17,10,8,0,13,2,0,9,4
175_2,3,17,13,1,0,18,16,5,6,0,11,8,0,7,14,2,9,0,0,10,12,4,19,15
175_3,0,2,0,11,1,14,13,4,10,5,16,15,18,7,6,8,0,0,17,19,0,3,9,12
176_1,6,17,0,3,18,11,4,0,8,15,2,19,10,5,12,13,7,16,20,1,21,0,14,9
176_2,4,13,1,3,18,19,17,10,5,20,2,16,0,11,8,21,14,0,0,7,15,9,6,12
177_2,10,0,7,15,0,8,1,3,5,0,18,6,0,13,11,2,17,0,0,4,9,12,16,14
177_3,0,2,0,18,15,11,7,12,4,3,1,14,8,13,5,6,0,0,0,16,0,10,17,9
178_1,6,19,0,2,10,7,3,0,15,20,1,12,21,8,11,17,16,9,18,5,4,0,13,14
178_2,3,17,5,2,10,12,19,21,8,18,1,9,0,7,15,4,13,0,0,16,20,14,6,11
178_3,0,4,0,1,2,15,5,14,16,21,19,11,12,7,8,9,10,18,17,6,0,3,13,20
179_2,1,20,10,16,13,19,9,8,14,15,4,3,0,6,11,2,12,0,0,21,18,5,7,17
179_3,0,2,0,4,16,11,10,5,21,8,9,17,19,6,14,3,13,15,20,7,0,1,12,18
17_1,4,3,0,5,0,8,16,0,10,7,12,19,13,9,14,18,20,6,11,17,1,0,15,2
17_2,16,18,17,5,0,19,3,13,9,11,12,6,0,8,10,1,15,0,0,20,7,2,4,14
17_3,0,1,0,12,5,10,17,2,20,13,3,14,19,8,9,6,0,11,18,4,0,16,15,7
180_1,2,3,0,14,0,5,7,0,17,15,12,11,1,18,10,0,6,16,0,8,4,0,13,9
180_2,7,0,8,14,0,11,3,1,18,0,12,16,0,5,17,4,13,0,0,6,15,9,2,10
180_3,0,4,0,12,14,17,8,9,6,1,3,10,11,5,18,16,0,0,0,2,0,7,13,15
181_1,3,19,0,4,0,8,13,0,18,14,11,12,10,1,5,15,6,16,0,9,7,0,17,2
181_3,0,7,0,11,4,18,9,2,6,10,19,5,12,8,1,16,0,0,15,3,0,13,17,14
182_1,8,4,0,10,0,13,1,0,18,17,11,12,5,14,16,6,19,15,0,7,3,0,9,2
182_2,1,6,7,10,0,12,4,5,14,0,11,15,0,13,18,3,9,0,0,19,17,2,8,16
183_1,10,4,0,19,13,11,12,0,21,18,14,15,9,7,5,20,17,8,16,2,1,0,6,3
183_2,12,20,2,19,13,15,4,9,7,16,14,8,0,11,21,1,6,0,0,17,18,3,10,5
183_3,0,1,0,14,19,21,2,3,17,9,4,5,15,11,7,8,13,16,20,10,0,12,6,18
184_1,1,5,0,18,0,11,9,0,13,3,10,8,14,6,12,0,17,16,0,7,4,0,15,2
184_2,9,0,7,18,0,8,5,14,6,0,10,16,0,11,13,4,15,0,0,17,3,2,1,12
184_3,0,4,0,10,18,13,7,2,17,14,5,12,8,11,6,16,0,0,0,1,0,9,15,3
185_1,4,20,0,1,22,11,2,0,9,14,13,12,15,3,8,21,16,18,17,7,5,6,19,10
185_3,6,5,0,13,1,9,7,10,16,15,20,8,12,11,3,18,22,17,21,4,0,2,19,14
186_2,4,17,9,2,7,11,19,5,12,6,16,20,0,13,18,1,8,0,0,14,21,10,3,15
186_3,0,1,0,16,2,18,9,10,14,5,19,15,11,13,12,20,7,6,17,3,0,4,8,21
187_1,8,11,0,16,0,12,5,0,17,14,19,3,13,7,10,9,2,15,0,4,6,0,18,1
187_2,5,9,4,16,0,3,11,13,7,0,19,15,0,12,17,6,18,0,0,2,14,1,8,10
188_1,10,1,0,9,0,12,2,0,16,7,14,18,4,5,8,17,19,15,0,11,3,0,13,6
188_2,2,17,11,9,0,18,1,4,5,0,14,15,0,12,16,3,13,0,0,19,7,6,10,8
189_1,4,1,0,15,0,16,6,0,0,10,13,0,3,5,9,0,8,12,0,7,2,0,14,11
